interval_ts,network_region,demand,price
2026-05-15 19:20:00+00:00,NEM,18325.09,61.288
2026-05-15 19:25:00+00:00,NEM,18463.36,60.622
2026-05-15 19:30:00+00:00,NEM,18537.3,65.244
2026-05-15 19:35:00+00:00,NEM,18606.28,68.444
2026-05-15 19:40:00+00:00,NEM,18637.87,84.544
2026-05-15 19:45:00+00:00,NEM,18688.19,59.98
2026-05-15 19:50:00+00:00,NEM,18863.37,59.754
2026-05-15 19:55:00+00:00,NEM,18801.51,75.64
2026-05-15 20:00:00+00:00,NEM,18933.74,76.624
2026-05-15 20:05:00+00:00,NEM,19009.07,76.166
2026-05-15 20:10:00+00:00,NEM,19140.84,67.454
2026-05-15 20:15:00+00:00,NEM,19291.49,68.364
2026-05-15 20:20:00+00:00,NEM,19293.98,73.996
2026-05-15 20:25:00+00:00,NEM,19372.8,75.722
2026-05-15 20:30:00+00:00,NEM,19449.13,78.552
2026-05-15 20:35:00+00:00,NEM,19567.37,81.206
2026-05-15 20:40:00+00:00,NEM,19567.31,80.888
2026-05-15 20:45:00+00:00,NEM,19693.09,68.878
2026-05-15 20:50:00+00:00,NEM,19833.81,80.928
2026-05-15 20:55:00+00:00,NEM,19868.77,68.754
2026-05-15 21:00:00+00:00,NEM,19811.62,79.736
2026-05-15 21:05:00+00:00,NEM,19908.12,64.396
2026-05-15 21:10:00+00:00,NEM,19975.47,73.146
2026-05-15 21:15:00+00:00,NEM,19899.11,54.084
2026-05-15 21:20:00+00:00,NEM,19841.2,65.894
2026-05-15 21:25:00+00:00,NEM,19980.74,53.024
2026-05-15 21:30:00+00:00,NEM,19938.53,65.162
2026-05-15 21:35:00+00:00,NEM,19791.86,38.712
2026-05-15 21:40:00+00:00,NEM,19968.53,38.084
2026-05-15 21:45:00+00:00,NEM,19860.41,40.44
2026-05-15 21:50:00+00:00,NEM,19722.17,42.218
2026-05-15 21:55:00+00:00,NEM,19726.43,41.128
2026-05-15 22:00:00+00:00,NEM,19635.89,28.476
2026-05-15 22:05:00+00:00,NEM,19683.19,38.628
2026-05-15 22:10:00+00:00,NEM,19653.07,43.204
2026-05-15 22:15:00+00:00,NEM,19562.21,38.064
2026-05-15 22:20:00+00:00,NEM,19426.07,29.984
2026-05-15 22:25:00+00:00,NEM,19341.92,31.398
2026-05-15 22:30:00+00:00,NEM,19353.15,35.932
2026-05-15 22:35:00+00:00,NEM,19126.63,34.206
2026-05-15 22:40:00+00:00,NEM,19051.11,31.012
2026-05-15 22:45:00+00:00,NEM,18955.03,31.748
2026-05-15 22:50:00+00:00,NEM,18859.58,31.542
2026-05-15 22:55:00+00:00,NEM,18833.01,39.63
2026-05-15 23:00:00+00:00,NEM,18588.14,29.688
2026-05-15 23:05:00+00:00,NEM,18492.0,40.966
2026-05-15 23:10:00+00:00,NEM,18675.68,36.944
2026-05-15 23:15:00+00:00,NEM,18556.82,35.256
2026-05-15 23:20:00+00:00,NEM,18325.86,29.694
2026-05-15 23:25:00+00:00,NEM,18215.54,33.912
2026-05-15 23:30:00+00:00,NEM,17901.37,27.878
2026-05-15 23:35:00+00:00,NEM,17898.96,41.964
2026-05-15 23:40:00+00:00,NEM,17783.87,29.26
2026-05-15 23:45:00+00:00,NEM,17646.56,36.092
2026-05-15 23:50:00+00:00,NEM,17594.31,31.894
2026-05-15 23:55:00+00:00,NEM,17504.71,42.97
2026-05-16 00:00:00+00:00,NEM,17524.03,26.564
2026-05-16 00:05:00+00:00,NEM,17456.35,43.66
2026-05-16 00:10:00+00:00,NEM,17420.06,30.884
2026-05-16 00:15:00+00:00,NEM,17404.58,33.266
2026-05-16 00:20:00+00:00,NEM,16987.33,29.788
2026-05-16 00:25:00+00:00,NEM,16963.89,31.61
2026-05-16 00:30:00+00:00,NEM,16863.1,30.484
2026-05-16 00:35:00+00:00,NEM,16878.21,29.926
2026-05-16 00:40:00+00:00,NEM,16802.44,30.438
2026-05-16 00:45:00+00:00,NEM,16770.12,32.994
2026-05-16 00:50:00+00:00,NEM,16466.9,29.378
2026-05-16 00:55:00+00:00,NEM,16481.35,34.422
2026-05-16 01:00:00+00:00,NEM,16598.94,32.18
2026-05-16 01:05:00+00:00,NEM,16591.42,43.244
2026-05-16 01:10:00+00:00,NEM,16869.06,31.976
2026-05-16 01:15:00+00:00,NEM,16815.48,43.334
2026-05-16 01:20:00+00:00,NEM,16826.5,30.354
2026-05-16 01:25:00+00:00,NEM,16890.05,35.358
2026-05-16 01:30:00+00:00,NEM,16926.45,30.258
2026-05-16 01:35:00+00:00,NEM,16854.51,33.204
2026-05-16 01:40:00+00:00,NEM,16856.02,33.156
2026-05-16 01:45:00+00:00,NEM,16815.34,30.6
2026-05-16 01:50:00+00:00,NEM,16748.56,33.818
2026-05-16 01:55:00+00:00,NEM,16585.25,41.392
2026-05-16 02:00:00+00:00,NEM,16519.71,31.016
2026-05-16 02:05:00+00:00,NEM,16511.45,43.304
2026-05-16 02:10:00+00:00,NEM,16479.16,29.988
2026-05-16 02:15:00+00:00,NEM,16602.69,37.96
2026-05-16 02:20:00+00:00,NEM,16431.51,30.346
2026-05-16 02:25:00+00:00,NEM,16625.39,41.8
2026-05-16 02:30:00+00:00,NEM,16714.06,40.558
2026-05-16 02:35:00+00:00,NEM,16677.06,33.92
2026-05-16 02:40:00+00:00,NEM,16745.69,34.536
2026-05-16 02:45:00+00:00,NEM,16836.09,42.29
2026-05-16 02:50:00+00:00,NEM,16794.8,34.272
2026-05-16 02:55:00+00:00,NEM,16716.74,43.304
2026-05-16 03:00:00+00:00,NEM,16527.67,28.88
2026-05-16 03:05:00+00:00,NEM,16573.54,32.488
2026-05-16 03:10:00+00:00,NEM,16488.2,31.844
2026-05-16 03:15:00+00:00,NEM,16623.92,40.718
2026-05-16 03:20:00+00:00,NEM,16496.39,34.424
2026-05-16 03:25:00+00:00,NEM,16512.85,36.402
2026-05-16 03:30:00+00:00,NEM,16426.39,31.352
2026-05-16 03:35:00+00:00,NEM,16567.65,31.14
2026-05-16 03:40:00+00:00,NEM,16751.15,30.476
2026-05-16 03:45:00+00:00,NEM,16758.8,28.862
2026-05-16 03:50:00+00:00,NEM,16640.71,30.298
2026-05-16 03:55:00+00:00,NEM,16594.12,30.596
2026-05-16 04:00:00+00:00,NEM,16724.39,33.156
2026-05-16 04:05:00+00:00,NEM,16547.77,28.732
2026-05-16 04:10:00+00:00,NEM,16530.42,28.434
2026-05-16 04:15:00+00:00,NEM,16517.36,27.264
2026-05-16 04:20:00+00:00,NEM,16857.23,34.322
2026-05-16 04:25:00+00:00,NEM,17146.31,40.102
2026-05-16 04:30:00+00:00,NEM,17251.4,30.734
2026-05-16 04:35:00+00:00,NEM,17283.09,30.686
2026-05-16 04:40:00+00:00,NEM,17513.98,30.336
2026-05-16 04:45:00+00:00,NEM,17941.77,43.11
2026-05-16 04:50:00+00:00,NEM,17994.37,33.068
2026-05-16 04:55:00+00:00,NEM,18219.93,32.976
2026-05-16 05:00:00+00:00,NEM,18369.1,37.856
2026-05-16 05:05:00+00:00,NEM,18508.6,34.542
2026-05-16 05:10:00+00:00,NEM,18561.59,37.134
2026-05-16 05:15:00+00:00,NEM,18569.21,34.174
2026-05-16 05:20:00+00:00,NEM,18779.39,35.692
2026-05-16 05:25:00+00:00,NEM,18997.29,39.606
2026-05-16 05:30:00+00:00,NEM,19391.04,42.192
2026-05-16 05:35:00+00:00,NEM,19621.49,51.144
2026-05-16 05:40:00+00:00,NEM,20022.61,59.874
2026-05-16 05:45:00+00:00,NEM,20079.21,57.582
2026-05-16 05:50:00+00:00,NEM,20300.91,70.444
2026-05-16 05:55:00+00:00,NEM,20363.8,73.874
2026-05-16 06:00:00+00:00,NEM,20536.04,82.612
2026-05-16 06:05:00+00:00,NEM,20723.4,76.344
2026-05-16 06:10:00+00:00,NEM,20917.07,74.584
2026-05-16 06:15:00+00:00,NEM,21156.37,87.482
2026-05-16 06:20:00+00:00,NEM,21258.18,98.09
2026-05-16 06:25:00+00:00,NEM,21563.37,94.462
2026-05-16 06:30:00+00:00,NEM,21809.71,103.33
2026-05-16 06:35:00+00:00,NEM,21939.64,98.75
2026-05-16 06:40:00+00:00,NEM,22274.54,108.44
2026-05-16 06:45:00+00:00,NEM,22324.3,107.122
2026-05-16 06:50:00+00:00,NEM,22493.81,107.522
2026-05-16 06:55:00+00:00,NEM,22683.16,107.064
2026-05-16 07:00:00+00:00,NEM,22924.61,108.04
2026-05-16 07:05:00+00:00,NEM,23171.9,109.548
2026-05-16 07:10:00+00:00,NEM,22922.44,105.05
2026-05-16 07:15:00+00:00,NEM,23217.78,110.654
2026-05-16 07:20:00+00:00,NEM,23390.17,102.996
2026-05-16 07:25:00+00:00,NEM,23536.76,104.576
2026-05-16 07:30:00+00:00,NEM,23820.58,114.45
2026-05-16 07:35:00+00:00,NEM,23817.51,100.714
2026-05-16 07:40:00+00:00,NEM,23957.07,100.672
2026-05-16 07:45:00+00:00,NEM,24039.49,99.468
2026-05-16 07:50:00+00:00,NEM,24075.24,99.56
2026-05-16 07:55:00+00:00,NEM,24008.5,101.722
2026-05-16 08:00:00+00:00,NEM,24107.94,106.464
2026-05-16 08:05:00+00:00,NEM,24070.12,100.702
2026-05-16 08:10:00+00:00,NEM,23974.99,99.394
2026-05-16 08:15:00+00:00,NEM,23836.47,98.344
2026-05-16 08:20:00+00:00,NEM,23846.25,110.872
2026-05-16 08:25:00+00:00,NEM,23778.1,113.276
2026-05-16 08:30:00+00:00,NEM,23677.09,104.65
2026-05-16 08:35:00+00:00,NEM,23782.05,109.174
2026-05-16 08:40:00+00:00,NEM,23623.67,109.646
2026-05-16 08:45:00+00:00,NEM,23564.26,95.55
2026-05-16 08:50:00+00:00,NEM,23484.52,110.122
2026-05-16 08:55:00+00:00,NEM,23287.41,98.808
2026-05-16 09:00:00+00:00,NEM,23330.05,104.592
2026-05-16 09:05:00+00:00,NEM,23229.08,110.612
2026-05-16 09:10:00+00:00,NEM,23086.91,100.052
2026-05-16 09:15:00+00:00,NEM,23175.32,109.348
2026-05-16 09:20:00+00:00,NEM,23030.03,99.328
2026-05-16 09:25:00+00:00,NEM,22966.2,108.218
2026-05-16 09:30:00+00:00,NEM,22936.97,104.458
2026-05-16 09:35:00+00:00,NEM,22945.63,110.132
2026-05-16 09:40:00+00:00,NEM,22882.0,105.238
2026-05-16 09:45:00+00:00,NEM,22865.3,109.938
2026-05-16 09:50:00+00:00,NEM,22631.65,108.398
2026-05-16 09:55:00+00:00,NEM,22694.83,110.368
2026-05-16 10:00:00+00:00,NEM,22662.07,109.056
2026-05-16 10:05:00+00:00,NEM,22561.69,109.134
2026-05-16 10:10:00+00:00,NEM,22499.94,107.924
2026-05-16 10:15:00+00:00,NEM,22494.72,109.938
2026-05-16 10:20:00+00:00,NEM,22230.29,108.746
2026-05-16 10:25:00+00:00,NEM,22322.18,113.242
2026-05-16 10:30:00+00:00,NEM,22252.7,113.376
2026-05-16 10:35:00+00:00,NEM,22179.11,107.0
2026-05-16 10:40:00+00:00,NEM,22309.08,117.08
2026-05-16 10:45:00+00:00,NEM,22342.58,114.546
2026-05-16 10:50:00+00:00,NEM,22341.31,123.562
2026-05-16 10:55:00+00:00,NEM,22396.21,118.298
2026-05-16 11:00:00+00:00,NEM,22188.65,111.354
2026-05-16 11:05:00+00:00,NEM,22233.36,108.57
2026-05-16 11:10:00+00:00,NEM,22213.68,115.322
2026-05-16 11:15:00+00:00,NEM,22208.81,121.938
2026-05-16 11:20:00+00:00,NEM,22107.43,122.208
2026-05-16 11:25:00+00:00,NEM,21972.73,111.25
2026-05-16 11:30:00+00:00,NEM,22012.51,116.106
2026-05-16 11:35:00+00:00,NEM,21947.78,108.03
2026-05-16 11:40:00+00:00,NEM,21915.13,112.138
2026-05-16 11:45:00+00:00,NEM,21755.79,107.984
2026-05-16 11:50:00+00:00,NEM,21742.46,106.962
2026-05-16 11:55:00+00:00,NEM,21684.51,106.786
2026-05-16 12:00:00+00:00,NEM,21589.99,107.146
2026-05-16 12:05:00+00:00,NEM,21510.76,114.662
2026-05-16 12:10:00+00:00,NEM,21554.82,114.47
2026-05-16 12:15:00+00:00,NEM,21505.87,114.902
2026-05-16 12:20:00+00:00,NEM,21535.12,115.462
2026-05-16 12:25:00+00:00,NEM,21495.47,114.504
2026-05-16 12:30:00+00:00,NEM,21335.95,114.356
2026-05-16 12:35:00+00:00,NEM,21160.73,112.932
2026-05-16 12:40:00+00:00,NEM,21277.99,114.896
2026-05-16 12:45:00+00:00,NEM,21154.92,114.72
2026-05-16 12:50:00+00:00,NEM,21036.94,114.782
2026-05-16 12:55:00+00:00,NEM,20843.17,114.868
2026-05-16 13:00:00+00:00,NEM,20840.85,110.012
2026-05-16 13:05:00+00:00,NEM,20868.2,120.11
2026-05-16 13:10:00+00:00,NEM,20930.39,145.742
2026-05-16 13:15:00+00:00,NEM,20880.82,118.858
2026-05-16 13:20:00+00:00,NEM,20818.53,140.46
2026-05-16 13:25:00+00:00,NEM,20792.95,109.644
2026-05-16 13:30:00+00:00,NEM,20814.26,129.258
2026-05-16 13:35:00+00:00,NEM,20535.87,105.894
2026-05-16 13:40:00+00:00,NEM,20618.75,116.944
2026-05-16 13:45:00+00:00,NEM,20598.89,115.484
2026-05-16 13:50:00+00:00,NEM,20545.58,111.4
2026-05-16 13:55:00+00:00,NEM,20452.13,106.778
2026-05-16 14:00:00+00:00,NEM,20322.73,106.598
2026-05-16 14:05:00+00:00,NEM,20233.98,115.846
2026-05-16 14:10:00+00:00,NEM,20351.17,132.956
2026-05-16 14:15:00+00:00,NEM,20274.85,123.336
2026-05-16 14:20:00+00:00,NEM,20339.77,126.656
2026-05-16 14:25:00+00:00,NEM,20234.62,121.948
2026-05-16 14:30:00+00:00,NEM,20172.44,106.716
2026-05-16 14:35:00+00:00,NEM,20125.48,116.324
2026-05-16 14:40:00+00:00,NEM,20083.31,116.502
2026-05-16 14:45:00+00:00,NEM,19967.97,116.446
2026-05-16 14:50:00+00:00,NEM,19887.78,116.344
2026-05-16 14:55:00+00:00,NEM,19907.59,124.602
2026-05-16 15:00:00+00:00,NEM,19776.63,112.792
2026-05-16 15:05:00+00:00,NEM,19784.42,114.626
2026-05-16 15:10:00+00:00,NEM,19704.93,114.68
2026-05-16 15:15:00+00:00,NEM,19459.37,108.172
2026-05-16 15:20:00+00:00,NEM,19492.27,113.286
2026-05-16 15:25:00+00:00,NEM,19325.52,108.026
2026-05-16 15:30:00+00:00,NEM,19275.73,107.574
2026-05-16 15:35:00+00:00,NEM,19126.98,113.186
2026-05-16 15:40:00+00:00,NEM,19085.88,113.25
2026-05-16 15:45:00+00:00,NEM,19105.46,111.942
2026-05-16 15:50:00+00:00,NEM,18950.79,112.482
2026-05-16 15:55:00+00:00,NEM,18858.05,108.236
2026-05-16 16:00:00+00:00,NEM,18892.33,112.806
2026-05-16 16:05:00+00:00,NEM,18714.29,113.286
2026-05-16 16:10:00+00:00,NEM,18842.2,111.72
2026-05-16 16:15:00+00:00,NEM,18707.59,106.32
2026-05-16 16:20:00+00:00,NEM,18597.62,102.49
2026-05-16 16:25:00+00:00,NEM,18531.81,108.724
2026-05-16 16:30:00+00:00,NEM,18502.72,108.26
2026-05-16 16:35:00+00:00,NEM,18413.57,108.342
2026-05-16 16:40:00+00:00,NEM,18445.24,109.572
2026-05-16 16:45:00+00:00,NEM,18505.48,109.384
2026-05-16 16:50:00+00:00,NEM,18393.7,109.598
2026-05-16 16:55:00+00:00,NEM,18316.54,109.426
2026-05-16 17:00:00+00:00,NEM,18303.95,109.506
2026-05-16 17:05:00+00:00,NEM,18256.45,115.44
2026-05-16 17:10:00+00:00,NEM,18279.23,114.838
2026-05-16 17:15:00+00:00,NEM,18255.51,116.868
2026-05-16 17:20:00+00:00,NEM,18220.13,112.62
2026-05-16 17:25:00+00:00,NEM,18149.01,115.494
2026-05-16 17:30:00+00:00,NEM,18108.71,112.182
2026-05-16 17:35:00+00:00,NEM,18119.93,114.262
2026-05-16 17:40:00+00:00,NEM,18144.68,115.356
2026-05-16 17:45:00+00:00,NEM,18175.31,113.068
2026-05-16 17:50:00+00:00,NEM,18116.78,108.084
2026-05-16 17:55:00+00:00,NEM,17985.35,114.14
2026-05-16 18:00:00+00:00,NEM,18029.83,112.274
2026-05-16 18:05:00+00:00,NEM,18042.33,108.032
2026-05-16 18:10:00+00:00,NEM,18025.76,108.248
2026-05-16 18:15:00+00:00,NEM,18077.23,107.644
2026-05-16 18:20:00+00:00,NEM,18056.73,108.094
2026-05-16 18:25:00+00:00,NEM,18022.88,108.626
2026-05-16 18:30:00+00:00,NEM,17994.14,107.972
2026-05-16 18:35:00+00:00,NEM,17971.04,110.716
2026-05-16 18:40:00+00:00,NEM,17984.64,110.65
2026-05-16 18:45:00+00:00,NEM,18047.83,110.788
2026-05-16 18:50:00+00:00,NEM,18054.17,110.902
2026-05-16 18:55:00+00:00,NEM,18117.99,122.638
2026-05-16 19:00:00+00:00,NEM,18051.79,124.226
2026-05-16 19:05:00+00:00,NEM,18086.6,112.532
2026-05-16 19:10:00+00:00,NEM,18182.61,112.67
2026-05-16 19:15:00+00:00,NEM,18172.04,112.608
2026-05-16 19:20:00+00:00,NEM,18199.15,111.602
2026-05-16 19:25:00+00:00,NEM,18141.23,110.03
2026-05-16 19:30:00+00:00,NEM,18193.49,111.148
2026-05-16 19:35:00+00:00,NEM,18336.6,114.124
2026-05-16 19:40:00+00:00,NEM,18473.91,114.35
2026-05-16 19:45:00+00:00,NEM,18260.36,113.16
2026-05-16 19:50:00+00:00,NEM,18351.14,107.79
2026-05-16 19:55:00+00:00,NEM,18323.23,110.054
2026-05-16 20:00:00+00:00,NEM,18480.27,128.136
2026-05-16 20:05:00+00:00,NEM,18416.37,109.972
2026-05-16 20:10:00+00:00,NEM,18625.0,115.91
2026-05-16 20:15:00+00:00,NEM,18715.8,112.866
2026-05-16 20:20:00+00:00,NEM,18727.95,113.956
2026-05-16 20:25:00+00:00,NEM,18803.91,116.426
2026-05-16 20:30:00+00:00,NEM,18979.86,125.618
2026-05-16 20:35:00+00:00,NEM,19009.95,117.46
2026-05-16 20:40:00+00:00,NEM,19088.45,129.29
2026-05-16 20:45:00+00:00,NEM,19147.64,129.096
2026-05-16 20:50:00+00:00,NEM,19161.69,110.496
2026-05-16 20:55:00+00:00,NEM,19213.21,128.676
2026-05-16 21:00:00+00:00,NEM,19216.89,113.912
2026-05-16 21:05:00+00:00,NEM,19203.97,102.724
2026-05-16 21:10:00+00:00,NEM,19240.86,104.264
2026-05-16 21:15:00+00:00,NEM,19372.88,99.794
2026-05-16 21:20:00+00:00,NEM,19320.25,97.834
2026-05-16 21:25:00+00:00,NEM,19390.73,97.992
2026-05-16 21:30:00+00:00,NEM,19401.82,103.932
2026-05-16 21:35:00+00:00,NEM,19459.85,87.346
2026-05-16 21:40:00+00:00,NEM,19479.05,88.546
2026-05-16 21:45:00+00:00,NEM,19458.81,87.416
2026-05-16 21:50:00+00:00,NEM,19511.3,97.928
2026-05-16 21:55:00+00:00,NEM,19572.83,104.484
2026-05-16 22:00:00+00:00,NEM,19489.8,97.708
2026-05-16 22:05:00+00:00,NEM,19503.01,100.836
2026-05-16 22:10:00+00:00,NEM,19427.83,97.616
2026-05-16 22:15:00+00:00,NEM,19404.07,99.696
2026-05-16 22:20:00+00:00,NEM,19482.07,99.754
2026-05-16 22:25:00+00:00,NEM,19537.77,102.276
2026-05-16 22:30:00+00:00,NEM,19468.75,94.34
2026-05-16 22:35:00+00:00,NEM,19416.52,102.48
2026-05-16 22:40:00+00:00,NEM,19420.13,105.966
2026-05-16 22:45:00+00:00,NEM,19303.8,102.432
2026-05-16 22:50:00+00:00,NEM,19235.12,119.33
2026-05-16 22:55:00+00:00,NEM,18977.41,112.654
2026-05-16 23:00:00+00:00,NEM,18811.93,99.338
2026-05-16 23:05:00+00:00,NEM,18830.56,101.312
2026-05-16 23:10:00+00:00,NEM,18838.44,101.416
2026-05-16 23:15:00+00:00,NEM,18861.37,99.108
2026-05-16 23:20:00+00:00,NEM,18715.92,98.684
2026-05-16 23:25:00+00:00,NEM,18698.07,95.724
2026-05-16 23:30:00+00:00,NEM,18705.68,93.896
2026-05-16 23:35:00+00:00,NEM,18558.36,94.944
2026-05-16 23:40:00+00:00,NEM,18635.33,103.688
2026-05-16 23:45:00+00:00,NEM,18510.43,96.328
2026-05-16 23:50:00+00:00,NEM,18426.27,97.198
2026-05-16 23:55:00+00:00,NEM,18361.04,98.512
2026-05-17 00:00:00+00:00,NEM,18280.89,96.866
2026-05-17 00:05:00+00:00,NEM,18215.73,105.706
2026-05-17 00:10:00+00:00,NEM,18191.97,97.404
2026-05-17 00:15:00+00:00,NEM,18361.02,98.68
2026-05-17 00:20:00+00:00,NEM,18353.92,98.91
2026-05-17 00:25:00+00:00,NEM,18421.14,101.912
2026-05-17 00:30:00+00:00,NEM,18237.8,96.844
2026-05-17 00:35:00+00:00,NEM,18074.45,97.008
2026-05-17 00:40:00+00:00,NEM,18193.24,99.16
2026-05-17 00:45:00+00:00,NEM,18052.2,107.854
2026-05-17 00:50:00+00:00,NEM,18047.21,101.476
2026-05-17 00:55:00+00:00,NEM,18202.2,100.198
2026-05-17 01:00:00+00:00,NEM,18202.76,100.034
2026-05-17 01:05:00+00:00,NEM,18284.89,118.886
2026-05-17 01:10:00+00:00,NEM,18559.44,122.738
2026-05-17 01:15:00+00:00,NEM,18513.83,112.17
2026-05-17 01:20:00+00:00,NEM,18589.88,112.048
2026-05-17 01:25:00+00:00,NEM,18705.77,102.984
2026-05-17 01:30:00+00:00,NEM,18599.27,100.302
2026-05-17 01:35:00+00:00,NEM,18769.68,115.118
2026-05-17 01:40:00+00:00,NEM,18975.21,104.562
2026-05-17 01:45:00+00:00,NEM,19002.71,98.344
2026-05-17 01:50:00+00:00,NEM,18922.0,101.408
2026-05-17 01:55:00+00:00,NEM,18861.01,101.92
2026-05-17 02:00:00+00:00,NEM,18845.75,105.754
2026-05-17 02:05:00+00:00,NEM,18865.21,112.656
2026-05-17 02:10:00+00:00,NEM,19040.55,110.394
2026-05-17 02:15:00+00:00,NEM,19057.88,109.554
2026-05-17 02:20:00+00:00,NEM,19108.68,119.144
2026-05-17 02:25:00+00:00,NEM,18951.84,104.494
2026-05-17 02:30:00+00:00,NEM,18885.33,103.452
2026-05-17 02:35:00+00:00,NEM,18850.49,101.582
2026-05-17 02:40:00+00:00,NEM,18867.04,112.956
2026-05-17 02:45:00+00:00,NEM,18843.94,112.748
2026-05-17 02:50:00+00:00,NEM,18959.42,108.25
2026-05-17 02:55:00+00:00,NEM,19087.74,119.252
2026-05-17 03:00:00+00:00,NEM,19051.65,119.466
2026-05-17 03:05:00+00:00,NEM,19088.62,111.736
2026-05-17 03:10:00+00:00,NEM,19370.96,143.954
2026-05-17 03:15:00+00:00,NEM,19234.53,115.89
2026-05-17 03:20:00+00:00,NEM,19225.93,108.746
2026-05-17 03:25:00+00:00,NEM,19359.64,127.546
2026-05-17 03:30:00+00:00,NEM,19317.79,137.536
2026-05-17 03:35:00+00:00,NEM,19424.56,115.414
2026-05-17 03:40:00+00:00,NEM,19563.72,118.032
2026-05-17 03:45:00+00:00,NEM,19520.85,133.724
2026-05-17 03:50:00+00:00,NEM,19503.26,116.62
2026-05-17 03:55:00+00:00,NEM,19678.18,115.86
2026-05-17 04:00:00+00:00,NEM,19752.14,118.786
2026-05-17 04:05:00+00:00,NEM,19795.1,115.776
2026-05-17 04:10:00+00:00,NEM,19811.21,110.61
2026-05-17 04:15:00+00:00,NEM,19824.33,119.768
2026-05-17 04:20:00+00:00,NEM,19805.51,172.734
2026-05-17 04:25:00+00:00,NEM,19784.33,157.76
2026-05-17 04:30:00+00:00,NEM,19958.28,120.632
2026-05-17 04:35:00+00:00,NEM,19912.16,117.392
2026-05-17 04:40:00+00:00,NEM,20153.46,116.03
